Loan_ID,Customer_ID,Gender,Employment_Status,Loan_Amount,Interest_Rate,Loan_Term,Loan_Purpose,Loan_Status,Monthly_Income,Credit_Score
206e44cb-95b5-408c-8711-72db0a3359d2,ac85613c-27b2-4102-a2e0-1e44099ecbbd,Female,Employed,17132,5.43,24,Education,Paid,3878,735
03195cd1-5751-4fcd-983f-153da975632c,0b5c10bc-6d40-4833-b0df-d4bd5b81b102,Male,Self-employed,33136,5.48,48,Business,Rejected,533,734
700bd9de-f615-4291-bbfd-f1564e04634b,2b57bbc8-bcff-4276-b9bc-3ffc375be768,Female,Unemployed,1815,5.74,48,Education,Approved,3778,597
f2644493-f2c8-434f-a5ba-911ac46eb2ca,3e2513fb-b4c5-4519-8ce0-fb8682689ed6,Male,Unemployed,31486,6.11,60,Medical Bills,Rejected,2808,671
a9a117f2-405c-4fa9-9bd5-d876cf3cf8c1,e33c3fc0-c1e2-411e-9106-fa066380015c,Female,Retired,31835,13.67,36,Home Renovation,Defaulted,3526,347
f2107a9d-7a57-48c2-8d71-42a6055c9a38,124a792d-5471-4398-9cb2-b37b385b5758,Male,Self-employed,35610,11,48,Medical Bills,Rejected,2158,716
f14b7cba-fb67-4ef7-9e05-e3bb88a8d9cf,5674dca2-410d-4311-8187-81dbc4e672c2,Female,Retired,9249,12.52,48,Home Renovation,Rejected,3527,301
90a5361b-053f-4b1c-b042-9072d4d15b0c,34d87e72-7940-443c-bf26-ee21965f003c,Female,Unemployed,21334,13.3,60,Education,Approved,3702,819
2eaa5d9f-3edc-44c2-806e-8e53e8f66b6d,68dd64e8-50e9-4b1b-9f26-2ccc0d93cfc0,Male,Unemployed,38999,6.77,60,Car Purchase,Paid,1232,309
9c0abeda-c291-459e-a3f6-8a3017c4717b,c4bcaf2c-dbdc-4fc4-b45c-e367e513a537,Female,Self-employed,22306,5.27,36,Home Renovation,Paid,436,579
314a40cf-4066-4cad-ade0-f07cd20c0f55,b11133f4-f701-4925-b4cc-426c5f8429b5,Male,Self-employed,16422,3.9,24,Home Renovation,Defaulted,4939,769
690c0a65-58d4-4f74-8ace-466a31b51858,33b2fb99-31a3-4835-9298-230c9dc979be,Male,Self-employed,16177,10.08,24,Education,Approved,4030,584
d112b94c-0675-4629-bec3-1891ecb3ec00,9d190af8-5f9c-4337-b376-9c68008c0307,Male,Unemployed,18350,5.77,24,Education,Approved,3335,327
34b3f253-7232-4b4d-8df7-7090ec275772,25f31835-fc7c-4e0e-a379-b1e5659d4680,Female,Retired,17040,5.96,12,Medical Bills,Paid,2656,417
80b663f9-2d9d-4398-8aeb-6c130ab23431,4730a905-8c8b-42e0-b745-980b63bbdecb,Male,Employed,17399,12.94,48,Education,Defaulted,4371,443
1e6fece5-29b9-40bf-affe-03df21ef6b3b,e95f7130-8cb4-45e2-86e5-58e3562cf96a,Female,Retired,30764,14.05,60,Medical Bills,Rejected,4453,452
aab8feea-8aa1-4c4e-878a-2d2fb99a84ef,fefef089-a6a7-4e61-8fa4-637d102031cf,Male,Self-employed,42298,12.82,48,Medical Bills,Approved,1994,831
68852542-73b3-4aa7-953d-eee0748a0e10,59fe71d5-4935-465d-bc94-c785c1f702a3,Male,Retired,14635,10.54,48,Education,Rejected,754,797
51fa463a-17e6-484e-9a7f-dbceb6003e0d,3da1c783-0e3c-4da0-893b-6246732636a6,Male,Unemployed,33254,13.17,12,Car Purchase,Paid,2338,374
2b043a4a-9999-47fb-bb5c-5527b2a481ff,7ed2914e-6038-4699-abc3-c76df2c14f08,Male,Employed,44076,6.83,36,Car Purchase,Paid,2562,463
5bb9fefd-034f-4558-88b0-8d16661eeea5,1c67efb6-229b-4096-86ab-624e66a1296f,Female,Retired,2835,11.11,12,Medical Bills,Rejected,4826,765
2e6d205f-dc72-4d08-8a4b-48b1f96c7f38,36d71604-4b51-4861-a59f-d6c8780baa3c,Female,Unemployed,23145,8.36,48,Car Purchase,Defaulted,4246,426
d6659925-ddf5-4fcb-bd1e-f6e27dd295fd,f1264a5c-ea43-4a0b-bf1d-600b5feccb1c,Male,Employed,6877,7.75,36,Business,Approved,4127,556
2b1e4fd8-c5ab-413d-baa4-2ef454a989cb,c68a70b6-6899-4907-9930-356d0688a683,Male,Retired,34427,6.99,60,Home Renovation,Rejected,208,754
4b48b0f3-deae-46ce-bbcd-175955edf4a0,8f567ba6-f068-4e16-8fc0-e5ae34e8154a,Female,Unemployed,4115,13.52,60,Home Renovation,Defaulted,4979,421
5691fc48-b5ac-4e10-bfcc-5486a38ce89b,372aa75b-917d-4876-b65f-b502b8d8bc29,Male,Unemployed,14482,4.97,48,Home Renovation,Paid,4258,780
2cd446d1-2a2c-422c-98e1-06753b1ba4cd,0fba470f-c558-4436-b7f2-b1281cb74c3b,Female,Self-employed,41664,13.05,24,Car Purchase,Defaulted,4070,748
98c5bb2f-c5f5-42c2-8de7-7d90c7b735b7,a80dd8aa-637e-496e-b566-3e076af21b6c,Male,Self-employed,16135,8.56,12,Car Purchase,Defaulted,2048,738
64808def-1d66-432c-b770-a961b5321478,c124be43-85be-42d3-b1f1-de879fa9a525,Male,Unemployed,15650,9.17,60,Business,Defaulted,3441,798
0fd84a2a-339a-4fb1-a70f-e2d07062f9c6,41f50df8-529e-4045-8ab7-7f524bfab6da,Male,Employed,4838,8.42,24,Education,Defaulted,2170,815
15ad449e-aab8-4462-b191-dbc780d7e010,d00f75f2-4ffe-43b0-98ea-19c9ab7f7a79,Female,Unemployed,34869,4.11,24,Car Purchase,Defaulted,832,842
a0746cca-1102-4273-a91b-b850592d69ed,7edef989-41ba-4de0-aa30-7f87a5142735,Male,Employed,48174,12.43,36,Business,Paid,1152,306
3ccd60f0-8e94-4ae9-9ac5-f6f9026b2468,3e0f818b-1960-4cb2-b041-fcc40a4872de,Female,Self-employed,49373,13.6,48,Education,Approved,2381,560
2f5a45a4-6a17-48e2-bb8e-72465de05110,1aa6f815-f954-41d9-92c2-d1fbdfff0bd3,Male,Unemployed,42629,14.4,36,Medical Bills,Paid,4158,377
8bdc3b30-1db9-41ca-bd53-21c7f5974343,22b1d139-0351-4d8f-b9f6-975eda115ab7,Male,Retired,24626,12.32,48,Business,Defaulted,3264,646
925d3f65-7739-4711-b402-3fb6fe9d2ff5,9492dd24-8dc5-4dbe-9764-dd99716effda,Female,Employed,23305,10.71,48,Medical Bills,Paid,2305,585
12c1f92b-52c0-4153-a00e-9ea67b537b45,500e135f-5492-4f27-87aa-82a702f6f228,Female,Retired,44098,11.58,60,Education,Defaulted,3506,528
49b4f804-e95e-4f94-93cd-59430b586907,3e242e87-db64-41f1-bc74-b9270010c22b,Female,Unemployed,43587,9,12,Business,Paid,808,355
57496149-203c-4580-81b7-837213985d4d,b5699910-df14-4715-bd70-c1cd876d0684,Male,Self-employed,21493,12.41,48,Medical Bills,Defaulted,710,515
94b17eb4-dc0b-4d98-aa1e-600960e009eb,29afeafa-b219-497d-a5b0-95ca7e83c27b,Male,Retired,36444,4.94,60,Medical Bills,Paid,2683,394
803a84eb-a7a7-412d-b6d9-308963e7973c,1ec36835-5069-453c-b80f-cf7082a66f1f,Female,Unemployed,21611,3.7,60,Education,Defaulted,3588,615
e19d2915-d08d-4274-af49-06bae98f95d7,bdcd22b3-f12d-4275-8d83-88e71559566d,Male,Retired,37648,12.24,48,Education,Paid,926,553
30ae5a4a-acb8-4913-a9ed-0b12f7511259,a77c057d-d432-49fd-93b3-18c6b2d39372,Female,Retired,21950,9.48,12,Business,Paid,1933,383
9d6c1efd-ea52-4a0a-8054-edab76a110ce,8274ac33-fd43-42d6-9674-86c271e132be,Female,Self-employed,43360,5.72,12,Home Renovation,Defaulted,3537,705
4657e92a-7af6-43ed-97ce-e532b97e8453,4f6023db-28f2-49e2-9e73-0582bbcadcb0,Male,Retired,19285,7.54,60,Home Renovation,Approved,4591,650
3dbd7707-739d-4bc8-8181-c1657e107c5b,09eb7524-1900-4903-beb2-33fcb89e62bf,Male,Unemployed,3375,11.65,36,Car Purchase,Rejected,1499,741
289ff260-8eab-466f-8428-30cd233774c1,60a28f4f-2891-48fa-a8ae-5309ce86f2c5,Female,Retired,24879,12.16,60,Business,Paid,2853,402
3e52668e-3375-43c6-8331-ec289ebb0a8f,4b01aca0-fee9-476f-8892-c3fde1d32b34,Female,Unemployed,49378,4.63,36,Home Renovation,Rejected,2986,339
436519fd-2643-4021-92c3-5cbe66fb8c1a,aaeb12c5-786e-4740-a9eb-444557f73b90,Male,Retired,23547,10.96,12,Business,Approved,4638,803
d7ca14e3-9ff5-40dc-a619-c48f129b089c,13084203-7314-4fde-a673-1e55b34d023c,Female,Retired,5602,5.08,24,Car Purchase,Defaulted,2674,300
4b80f53d-af39-477b-8811-69a9321ab558,17ca0e96-62c5-4ac8-ba70-55ea753690a9,Male,Employed,43778,4.88,36,Car Purchase,Rejected,1238,604
eb529ddc-ef09-4f72-8804-7345eac1241e,91cc54a4-d423-4c03-ad53-0ab4ff2d358f,Male,Retired,28947,3.53,48,Car Purchase,Defaulted,1812,431
f96a56d8-4608-45ba-a5fc-b49994da1a3b,0e963490-c126-4b2d-ae93-e74a1d320bfc,Female,Self-employed,21096,6.97,36,Education,Rejected,1096,751
ec14b532-0385-4a63-94aa-07a26802db54,fe82a5dd-db1f-4fc2-aa37-e3eed3137f53,Female,Retired,39642,10.68,36,Home Renovation,Rejected,4674,516
e7027d0d-dfdc-455c-a9c8-982e3645adde,79a6ee89-cd4e-4cc3-9d26-eceebe3f5699,Male,Retired,11669,12.87,24,Business,Rejected,3675,812
af2c42cb-5e56-45b6-840c-a7d128fa9b04,cb5bb45f-4599-494f-97f3-aee42d5fce7a,Male,Unemployed,5194,9.96,24,Home Renovation,Defaulted,4396,368
83cf4f12-80ac-4cab-85b0-5efb4304d6e9,bce081f3-7bf5-4ebc-b457-6c0cac74e906,Female,Retired,32456,13.63,48,Home Renovation,Paid,4740,845
ae384b2e-528c-4696-b342-306033e4a822,c62ff4cb-23a3-4286-8b45-36d4aaee001a,Female,Retired,37783,12.64,36,Car Purchase,Defaulted,4561,844
909fbd2d-8ea1-47bb-b8d5-8026115072eb,756789b8-27a4-4812-96bb-599cca51ebca,Male,Retired,33535,3.84,48,Business,Defaulted,148,370
a3b54a7c-96c8-44c4-87fb-a65546a18ca9,471e3daf-0511-4ae3-b8f8-c6c1ff7cb11d,Female,Self-employed,40122,9.55,36,Home Renovation,Approved,3755,402
ebb986b9-34ce-4c4a-8f2f-5d494710b8d3,aa79e107-0474-489a-9d94-5ae799fbd92b,Female,Retired,41261,9.74,24,Business,Approved,4461,590
328c4934-5f6d-4a94-abee-e79d26322e77,5b288973-6d95-4352-a346-a74e4e8164b5,Female,Employed,32808,8.63,48,Medical Bills,Approved,2290,550
403b5573-a0a3-4723-bd13-eaceb0b58c55,59271591-1145-4342-a57f-ba9c919b05db,Male,Employed,3044,8.07,12,Education,Approved,711,813
ba0fe79f-e642-498a-b26f-b04ca2a56b3e,d624c2f5-d0bd-492d-9867-524d637e110d,Female,Employed,43755,11.91,12,Education,Paid,306,788
c0543c9d-fdf1-4a92-803c-a5f450fdc89e,4fbfda89-2e66-4b3d-87ea-b215c779d8f2,Male,Employed,46031,12.24,12,Medical Bills,Paid,773,665
c9c673ab-f624-470b-9aa1-7b45b0884e8e,d2e85439-25f8-48de-abd4-5aad38598840,Female,Unemployed,42919,14.89,36,Business,Paid,1024,321
04348ebc-2ae9-4618-b489-686a711794ea,0ec56276-6ec1-4231-973c-1e94dad7e8e7,Male,Self-employed,43567,4.82,36,Medical Bills,Defaulted,3753,441
58aedd5f-ba8e-42e3-9ee8-4d76726dcbbc,0c48f1d2-6edd-4757-b7e5-050044d702e6,Male,Unemployed,28225,12.87,36,Car Purchase,Defaulted,3986,377
0736c953-cba0-4a97-b1e8-087025198286,63066684-abf2-4137-a841-962a58b8a802,Male,Self-employed,6267,13.22,48,Business,Paid,567,527
756b0def-3946-4c48-9de1-2cd907db0f8a,1abf4b30-1bef-43d6-b6d2-b16e666f0102,Female,Employed,40373,13.91,24,Home Renovation,Approved,1170,693
96035b1c-34b3-4acc-a651-426f2f549b3c,ecad2edf-7d28-4fd5-ab8a-90add0128c03,Male,Self-employed,34358,14.58,12,Education,Rejected,511,531
3e70f9b1-24d9-4dee-8848-5a064294514d,4b5a5162-8c5c-4cc8-8a26-81b3d20e7e72,Female,Unemployed,46588,11.07,60,Medical Bills,Rejected,3042,812
c5829aad-d5cb-4d8d-b1e6-33a1110ab476,605cbda1-ebef-4a07-8571-d6759be600ed,Female,Retired,28334,12.98,48,Home Renovation,Approved,448,359
543e4103-9ef8-4f25-967d-2a3dc37b5202,6b1a297b-bee6-402f-9dae-461ccb3897e1,Male,Retired,33667,4.7,24,Education,Paid,4881,658
8682d08f-d571-4257-ad7d-7215094a6dbf,e1666b7b-5a1e-420c-996e-79a2b70e23b5,Male,Unemployed,10887,13.28,48,Business,Approved,1290,352
b0628154-cc4b-43fc-ab39-02526b3ab077,7af53cf2-7738-48b2-84ac-91769020ea63,Male,Self-employed,49027,14.61,24,Home Renovation,Paid,2020,719
90af1704-4da6-4242-aa42-9aba4d4b6bb0,c6a0f6d4-e93d-4204-98fe-283de6a2e45e,Female,Retired,17015,5.13,12,Medical Bills,Paid,178,475
9a8382e5-d603-459a-a6e4-60197a668252,f41c3e8e-e9d4-4b65-815e-c61592c41ba9,Female,Retired,43364,10.38,60,Education,Approved,2484,639
db1b9f75-a50e-48a3-9afe-9f14802136c7,f715bd90-cacd-4520-a213-b9c6da546b46,Male,Retired,44941,9.9,60,Education,Paid,312,370
0fce6365-8501-41ef-b9fc-b803fdaba905,a4d0fedc-70ac-4ad6-bfc1-52313b367605,Male,Employed,7522,6.2,24,Education,Paid,3425,689
ef2f0950-bad3-4cc4-afa9-e522a9bfa41b,6c1ed756-5074-4151-8342-7f458e4ee27c,Female,Unemployed,12117,7.43,36,Home Renovation,Approved,596,584
b91da135-fcfe-448f-9e6d-16416d7e4bc2,7d61a581-47df-4830-96dd-53217e02999e,Female,Unemployed,24951,13.68,12,Home Renovation,Rejected,1378,667
75badcff-1624-45b9-a8f9-f42ddf870903,f97da677-8a5a-4155-ab63-34095da0e3d7,Male,Retired,39187,10.31,36,Home Renovation,Approved,814,436
580c7a1e-ad3d-49aa-b580-6c1b6ef22c66,748f29f5-defe-4da0-a84f-6a723037107d,Male,Retired,44100,12.88,60,Car Purchase,Rejected,4197,797
271c679b-6a56-4468-826c-cc6c668d5426,0a027b87-3305-4f36-8346-c1780f30354f,Female,Employed,45038,9.46,48,Business,Defaulted,1665,508
6ab4b12a-f7fe-46ad-b5b4-2cc5b1942bcd,c996b125-aed2-46ff-b627-4b8a12c6cdbc,Female,Self-employed,32472,5.51,48,Car Purchase,Approved,4108,488
94129ce9-3f60-498b-b04d-6bce5cd07415,9bdbe56d-f386-4f44-bb68-2850f1ddcea6,Female,Employed,1983,11.5,12,Education,Rejected,4460,423
3bde610f-c1f4-4c70-b398-e300575ed48a,e00ddeaa-0199-4d36-a1d7-ec1331e3f8eb,Female,Retired,29705,6.7,12,Business,Rejected,4189,451
564a63e6-cb04-4da7-9b2a-437e2733c5b1,3cab826c-0407-4e8e-916f-0e104691f800,Male,Employed,23674,8.71,12,Car Purchase,Rejected,4738,766
8a6a4e4e-19be-4c65-b8a3-9e061cd0b1d3,8961f7db-e36f-4eff-aa86-05c9cf4d78a9,Male,Self-employed,2805,10.03,24,Business,Defaulted,3540,845
51fafc94-ed94-4711-958a-eb8fe6b77de2,f64e96d3-74c0-4312-b8de-021d3bb26335,Female,Retired,43598,8.91,60,Business,Approved,4567,734
008f60ce-b591-4cc3-8ac4-ce02c7aaafd6,3f8a183e-1366-4521-b150-68864f3ac20d,Male,Employed,19619,8.44,36,Medical Bills,Rejected,1900,816
cf1ef07d-4745-470e-a983-f394cda8d82a,8e89fe67-cf51-4631-b1f3-84ba15c216e6,Female,Unemployed,20504,14.57,60,Car Purchase,Approved,1020,618
6113c191-e37f-4986-811b-9483e697be5a,40891639-2b35-422d-be07-1fa4b88dabe3,Male,Unemployed,44029,13.69,24,Car Purchase,Paid,1256,639
4f66d055-5f85-4c40-b7d3-a2a72e25a1be,44568a5e-1dbc-42c5-bbb5-c4e26ce99671,Female,Retired,48881,13.65,48,Home Renovation,Rejected,4794,512
126b7f52-dedd-4101-ae7f-ccb2a06e621e,2cf65068-4cb1-430d-8708-338a46a00734,Female,Unemployed,12032,12.46,36,Car Purchase,Defaulted,1589,328
9b5181e3-96bb-4a05-9bf1-a907c4e34e60,1d126f0a-a923-4b2a-9dd5-81dd6ae58eb7,Female,Unemployed,10849,12.25,36,Home Renovation,Rejected,3462,554
8197fbc5-e8e4-4cf9-8e03-1dc5d55e05dc,ea98112e-3843-4011-b89a-13fdb29f9488,Female,Unemployed,14795,8.22,24,Business,Rejected,1228,659
4e6d0ad1-aa05-47d7-8a1f-90e602736a12,85ecc10d-c3e3-43f3-8edf-4106bf3a598e,Male,Self-employed,11436,9.65,48,Business,Defaulted,2732,378
f37caaa8-633f-4c90-94ae-05be91f2e6ab,2c6504ec-47b5-4658-9a66-e25be1c33b3a,Female,Retired,24936,8.4,24,Education,Rejected,1951,685
e4a7feae-57e8-4859-8a76-d9d02aa55148,d0271164-da0b-464c-9791-a4df4143d96e,Female,Unemployed,41638,6.58,24,Medical Bills,Rejected,1664,336
529098e1-fb81-4950-a148-e00c4aa91da4,2b0dde88-c3e6-417f-ae23-f78a0062bb23,Female,Unemployed,26655,13.17,24,Education,Paid,3728,809
0e387c5b-968e-4f4e-8cb7-e800d9ad7600,7cf46d77-3178-48c1-8ef3-99f83d7fcdf3,Male,Retired,46924,4.07,24,Business,Defaulted,2051,303
e02bfe7c-e82d-44df-8e3b-4731be10ddce,835f1b79-0cee-4a36-b748-56213a99ff30,Female,Self-employed,43838,14.93,48,Business,Defaulted,4275,703
8b586f76-ec2b-43fe-9ec2-821651cd1548,0fbd48b4-1bc2-4fef-a9b5-04bf8abb1ca7,Male,Retired,21591,14.99,36,Home Renovation,Paid,3889,845
25abe149-fba5-429a-8f25-1ad4cbb79bdb,1d4dbc98-c495-4474-bcaf-fee05405ddc7,Male,Retired,6061,9.68,12,Business,Paid,3260,313
94b4e345-9d1d-4f69-b0fa-6a54e57c454a,15a05fd4-c47c-4a60-aff3-338b63c581ae,Female,Unemployed,39511,8.91,36,Medical Bills,Defaulted,165,844
3e6017ac-3649-4960-935a-da67277a21d5,38f4bfa7-0d17-4c51-8701-1ed7a5cfb979,Male,Self-employed,47638,5.29,48,Education,Defaulted,3989,397
2be1055f-0133-4a1e-a5fb-f1e50751cf04,88bb3592-689c-4404-8bdd-5160ca32af7d,Female,Retired,48199,6.97,24,Home Renovation,Paid,2210,783
096d9cb7-ddce-49c0-be86-707db72aa6d4,fdc31797-3618-4922-b0e0-08cf8aa2bc7e,Female,Retired,24153,11.94,48,Home Renovation,Rejected,3739,327
2125cac4-917d-49a7-8339-19e6411863bd,46df0b75-5380-473c-bc69-8f968adc09ce,Female,Retired,1550,11.41,24,Business,Approved,1115,751
5e86b76d-650e-4ad2-8017-b67ca080ecaa,6cb86484-5ed8-49f5-8e13-c2ee1b015dde,Female,Retired,13459,7.27,48,Business,Defaulted,3864,511
52c3c3ec-5d0a-4eb7-a0bc-052b7d08ecaa,fb3a94e4-a9c4-48ee-ab37-13147af23b53,Male,Unemployed,48629,6.08,36,Medical Bills,Rejected,832,316
8c2cc06a-15c5-4846-a461-c70971250c72,2f4ce11f-41d8-42b8-a047-f5e416346005,Female,Self-employed,27979,6.09,60,Business,Defaulted,1364,482
7aa1d4ca-bca0-4665-9545-4f621fa12bf9,01479328-1098-4b65-80c3-63a28cb6995f,Male,Retired,32209,9.53,24,Car Purchase,Paid,1485,646
3ea0536b-ec23-45e7-9856-bad8743f0c14,20ca4dfd-4c85-4dde-a6f1-636c2b517fe6,Male,Retired,31096,8.66,36,Medical Bills,Approved,4674,572
d0d01e26-2a4a-47ff-866b-86843d6eaa3b,e41a59c2-6709-405a-9935-f80af08c129f,Male,Employed,30429,4.16,12,Business,Approved,4493,690
71d8c5f5-52dd-403d-a6e4-e7fb4b833c6c,d63de857-5329-4c16-a3e6-6cce9128ebb7,Female,Unemployed,6746,10.8,48,Car Purchase,Paid,891,628
870b2fd6-5df5-49cc-be37-44cb372a34b4,f1eaeb79-2720-47a0-8376-60f384feb6e2,Male,Self-employed,46294,11.43,48,Car Purchase,Defaulted,4509,392
e8426171-afcc-448a-b554-c8d55f78d540,dcb9306b-4acc-41f7-a4c7-e7404351ad2d,Male,Retired,28682,9.54,48,Education,Paid,4420,451
4d85830b-82c2-4155-ac88-a3cd91be8849,3f46163d-2e4d-43b1-927d-bd319a0fbcab,Female,Unemployed,23143,13.19,36,Home Renovation,Approved,255,690
2583fd35-90d3-49eb-bfa5-e7c33a096852,bb91ff22-5de5-4432-928a-17f19e54bf3f,Male,Self-employed,26471,7.91,48,Business,Approved,520,440
89a734b6-fc7d-489b-b2d8-0efe7ee782f5,3494e441-b28e-47ee-ae29-2c44d5b8fbfb,Male,Unemployed,16715,5.71,24,Car Purchase,Approved,3453,821
bd876728-f305-46f7-a4ac-ab9f7dcb81f6,b63f515c-0fdc-4359-b72f-ac1c4a370ac1,Male,Employed,24969,4.36,60,Home Renovation,Approved,2126,704
1c1141ee-6c5a-4da0-ab5d-7154df7d44b4,c82258d6-b966-4e54-b521-2b4507e31f5b,Female,Retired,22952,3.69,24,Business,Defaulted,4252,729
a1a0140a-68e5-427a-b970-993a97467c0b,a7733221-5faa-4e33-8ca7-ecc3a1de129e,Female,Retired,47848,4.3,12,Medical Bills,Defaulted,4166,558
c0842190-b921-4852-8ce4-2da01d288f16,8e260a1d-3558-40aa-9f73-17ae6abac759,Female,Self-employed,17731,14.81,48,Business,Defaulted,4316,509
0d3f4f2f-929d-4019-bb29-0611e7f9cd8b,4a1138a1-f0c8-4965-906e-a84052a01ad0,Female,Retired,48226,8.34,12,Education,Paid,2171,611
eead5fb8-aeb0-42f7-bfb1-2e0a28cacf2f,4ec7a911-52c1-4f85-a2a6-8876de11b4f2,Male,Unemployed,9985,11.56,36,Business,Paid,1560,560
c5a37f0d-e6b9-4a0e-9d34-2c928682e139,080b12b6-779c-4940-ad72-a8a9f751257a,Male,Employed,26378,8.7,36,Business,Approved,186,825
868a4b91-76cd-4870-a1ee-1fe18a1124bc,77c3eaf6-9879-4a58-b011-f712b73d2115,Male,Self-employed,38202,9.97,36,Medical Bills,Paid,4708,478
cef1f4b4-0e89-4b33-aee8-f2e4cb8174a9,71c20c01-15d5-437d-a531-2a5ae1cac0bc,Male,Retired,39253,11.39,60,Business,Defaulted,3903,431
4a9a3fdf-fd67-47d1-9ddf-a2a6ec16d191,d1bddb32-cc94-4bbc-968d-53d6621d5c7b,Male,Employed,19818,12.87,24,Medical Bills,Paid,4319,397
39b92c8e-5ca6-4dbb-bd09-478c4478bd6c,27bfaa3d-3919-4028-9753-9df39c72978d,Male,Retired,45539,14.61,48,Car Purchase,Paid,2018,683
b52a1492-a810-4e7f-8ee9-40abc79f776e,82e42a02-0a8e-436e-b5d7-b53bee5d9131,Male,Self-employed,37469,14.81,24,Medical Bills,Paid,1877,711
7ea72ab2-740b-4aa7-88a8-e0460f73ccba,0c8d70ff-a6c7-4325-8df4-26716fe1460b,Female,Self-employed,6895,7.07,24,Education,Defaulted,1763,594
0a0e757c-2bc6-4227-a694-d531d18235f7,ca5001a5-e245-404f-b89d-7048e3ef9fb0,Female,Self-employed,25997,6.81,12,Education,Defaulted,4221,710
785937a0-525d-4623-a722-7f9953771916,82558f08-51ff-41ee-8c8a-7ccb52ad2ac8,Female,Retired,30270,8.92,36,Car Purchase,Defaulted,1165,402
50dd386f-4f68-40d6-9ac3-3ee89995a553,68217e4c-840f-4202-a93c-3ab46b997d8f,Male,Retired,3382,6.62,12,Education,Rejected,1344,343
c15aff5f-beec-4272-b9f2-ff8eab6dad64,477786ff-fd8b-497b-919b-262c9c73bb6a,Male,Retired,40209,7.58,12,Business,Paid,3647,484
4a683cec-49bf-4772-ba63-a79ee1cda615,08d5c3d1-3e7b-4867-b2c4-c20d29544b39,Male,Retired,965,6.43,24,Education,Approved,3888,534
96fb90a5-e91d-44aa-a1ae-e330d6c7cfc3,a858a98e-150b-409d-a766-1fa6b958a224,Male,Employed,48420,7.24,60,Home Renovation,Approved,2702,797
142e948c-74cb-44f3-8061-99a1121dc74f,e3444fbc-5f1a-45de-b81a-6e1921ee9f36,Male,Unemployed,619,11.06,12,Education,Rejected,2944,612
8ee13141-9b48-41c6-b9f8-ecfcb1374520,fe86524d-333b-45c5-94ef-cb04553f48e7,Male,Retired,27880,6.18,48,Car Purchase,Defaulted,3439,753
9cfb79f7-2841-410e-ac34-266aa5a5a91d,2ad3a65b-1c54-496d-a630-18612aa3c4db,Female,Retired,27521,5.75,24,Car Purchase,Defaulted,816,404
3e9b294a-0c65-4e2e-8c7b-e1ef14fd1257,b8b65430-27f4-491e-9536-42fe38384870,Male,Unemployed,20253,4.21,12,Medical Bills,Rejected,4119,655
afc291d1-1661-498f-ae96-da861ac5a54a,dd9c3a84-a403-4976-bad6-ad21f479a4c5,Male,Self-employed,49182,10.67,48,Medical Bills,Rejected,689,443
2fe94168-3565-4a09-af3f-58ebaeaca615,666c211f-7e75-42ba-8092-dc8bf67c6fbb,Male,Retired,25185,11.47,12,Education,Approved,4803,349
f24ced76-df17-4ace-82a2-6555c39127a8,affa3c6b-fc79-4dc7-b52b-e920f5b6e965,Female,Self-employed,49659,10.32,36,Education,Rejected,4177,601
e727b368-e95f-41ed-b31d-aa895d46a7f5,9e74ea2d-f283-442f-a7a2-6618165ae0a1,Male,Self-employed,4219,8.59,24,Medical Bills,Paid,3933,777
d60e6b8c-174c-45fa-a5d7-838119509ba2,61a05293-d6d4-4c31-9b0f-3c393b40b74c,Male,Retired,19051,10.37,36,Car Purchase,Approved,4632,779
0fb17376-ca12-40e6-a5ac-92abfbfa3328,fa294870-35a7-41be-a80e-6737852913cc,Female,Employed,49637,3.59,48,Car Purchase,Paid,2720,426
74aaa1b3-f208-444f-9e3c-8c6462cb5d40,d66fa76d-33ed-4e49-999d-ea5470540c2a,Male,Retired,10747,14.93,36,Home Renovation,Defaulted,4242,488
453c1760-64b0-4454-88aa-f3d0fc8a9861,ee0650d0-c88b-4ea7-ae6c-5466478c3ea2,Female,Employed,12230,12.49,36,Business,Rejected,3976,338
41be8b48-3b62-403b-b706-010450f1560a,9c4ba440-1ee1-48b7-86ed-734412593d8e,Male,Self-employed,21449,14.9,12,Business,Approved,1478,446
d7959a1c-7941-41ef-9595-fc14e6b48846,09d196ab-0511-4ca0-bbf4-3b8246e98f89,Male,Self-employed,2509,12.23,60,Car Purchase,Defaulted,1199,416
399eb153-a2cd-4fc6-a540-61be72dbb4f8,d1a290a0-248d-4d13-8835-09162a58ab51,Male,Unemployed,21390,4.66,36,Business,Defaulted,1126,647
dcbbfbd3-d4c5-4a5a-8308-626072ea2712,d3be2332-6acb-4723-86e2-942657e6d886,Male,Retired,33462,8.77,60,Business,Paid,760,375
8f70c99a-6178-4567-82ee-146d70a468b8,2da0fff5-e823-4253-8a51-c9b8f3f869ee,Female,Unemployed,33707,7.74,24,Car Purchase,Rejected,1846,745
f36d3c1d-3fb4-469b-be27-4f5ed553222f,5af34983-b447-4335-93bd-895d54e35aad,Male,Employed,27835,4.97,36,Car Purchase,Rejected,1482,380
cd9bae6d-eb8b-4e1b-83db-aae600bc3db9,b09007b5-6106-412c-b20d-f863abc01c09,Female,Employed,30295,7.62,60,Education,Rejected,4199,514
